,Sales_ID,name,year,selling_price,km_driven,Region,State_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Brand
3905,4026,Hyundai Creta,2016,1100000,70000,Central,Illinois,Carpentersville,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
3906,4027,Hyundai i20,2010,285000,80000,Central,Illinois,Champaign,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,N,Hyundai
3907,4028,Chevrolet Spark,2011,190000,20000,Central,Illinois,Champaign,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5,N,Chevrolet
3908,4029,Nissan Sunny,2012,350000,110000,Central,Illinois,Champaign,Petrol,Individual,Manual,First Owner,16.9,1498,97.7,134Nm@ 4000rpm,5,N,Nissan
3909,4030,Hyundai Grand,2014,400000,40000,South,Florida,North Miami,Petrol,Individual,Manual,Second Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
3910,4031,Toyota Innova,2016,2100000,40000,South,Florida,North Miami,Petrol,Individual,Automatic,First Owner,10.7,2694,163.7,245Nm@ 4000rpm,7,N,Toyota
3911,4032,Hyundai i20,2015,434999,90000,South,Florida,North Miami,Petrol,Individual,Manual,Second Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
3912,4033,Maruti Swift,2014,450000,50000,South,Florida,North Miami,Petrol,Individual,Manual,Second Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,N,Maruti
3913,4034,Daewoo Matiz,2001,45000,137000,South,Florida,North Miami Beach,Petrol,Individual,Manual,First Owner,18.0,796,53.0,71Nm@ 3500rpm,5,N,Daewoo
3914,4035,Hyundai i20,2015,450000,60000,South,Florida,North Miami Beach,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
3915,4036,Maruti Swift,2017,580000,30000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,First Owner,25.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3916,4037,Hyundai Creta,2016,900000,98000,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
3917,4038,Maruti Ertiga,2016,750000,50000,South,South Carolina,Mount Pleasant,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,200Nm@ 1750rpm,7,N,Maruti
3918,4039,Tata Indigo,2009,140000,120000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Third Owner,19.0,1396,69.0,135Nm@ 2500rpm,5,N,Tata
3919,4040,Hyundai Grand,2017,525000,30000,South,South Carolina,Mount Pleasant,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,113.75nm@ 4000rpm,5,N,Hyundai
3920,4041,Tata Indigo,2009,114999,120000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Third Owner,19.0,1396,69.0,135Nm@ 2500rpm,5,N,Tata
3921,4042,Tata Tiago,2016,399000,40000,South,South Carolina,Myrtle Beach,Petrol,Individual,Manual,First Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
3922,4044,Tata Indica,2012,275000,90000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Second Owner,19.0,1405,71.0,135 Nm at 2500 rpm,5,N,Tata
3923,4045,Hyundai i20,2011,340000,80000,South,South Carolina,North Charleston,Diesel,Individual,Manual,Second Owner,21.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,N,Hyundai
3924,4046,Hyundai EON,2012,222000,120000,South,South Carolina,Myrtle Beach,LPG,Individual,Manual,First Owner,29.54,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
3925,4047,Mahindra Ssangyong,2013,850000,200000,South,South Carolina,Rock Hill,Diesel,Individual,Automatic,First Owner,11.1,2696,184.0,402Nm@ 1600-3000rpm,7,N,Mahindra
3926,4048,Tata Indica,2007,70000,110000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,Second Owner,17.0,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5,N,Tata
3927,4049,Tata Tiago,2017,430000,38000,South,South Carolina,Rock Hill,Petrol,Individual,Manual,Second Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
3928,4050,Tata Tiago,2017,430000,35000,South,South Carolina,Myrtle Beach,Petrol,Individual,Manual,Second Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
3929,4051,Maruti Wagon,2014,320000,70000,South,South Carolina,North Charleston,Petrol,Individual,Manual,First Owner,20.5,998,67.04,90Nm@ 3500rpm,5,N,Maruti
3930,4053,Renault Fluence,2012,500000,120000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,Second Owner,21.0,1461,78.0,240Nm@ 2000rpm,5,N,Renault
3931,4054,Renault Duster,2012,500000,110000,Central,Missouri,Oakville,Diesel,Individual,Manual,Second Owner,19.0,1461,108.45,248Nm@ 2250rpm,5,N,Renault
3932,4055,Tata Indica,2010,229999,140000,Central,Missouri,Oakville,Diesel,Individual,Manual,First Owner,18.0,1248,75.0,190Nm@ 1750rpm,5,N,Tata
3933,4056,Mahindra Scorpio,2009,600000,155000,Central,Missouri,Oakville,Diesel,Individual,Automatic,Second Owner,11.7,2179,120.0,290Nm@ 1800-2800rpm,8,N,Mahindra
3934,4058,Renault Pulse,2017,500000,80000,Central,Missouri,Oakville,Diesel,Individual,Manual,Second Owner,23.0,1461,63.1,160Nm@ 2000rpm,5,N,Renault
3935,4059,Mahindra Bolero,2010,315000,120000,South,Louisiana,Monroe,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,N,Mahindra
3936,4060,Maruti Wagon,2011,265000,80000,Central,Missouri,Oakville,Petrol,Individual,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
3937,4061,Ford Figo,2015,350000,110000,West,California,Oakland,Diesel,Individual,Manual,Second Owner,25.8,1498,99.0,215Nm@ 1750-3000rpm,5,N,Ford
3938,4062,Tata Indigo,2012,200000,230000,East,New Jersey,Irvington,Diesel,Individual,Manual,First Owner,23.5,1396,70.0,140Nm@ 1800-3000rpm,5,N,Tata
3939,4063,Tata Indica,2011,114999,172000,East,Maine,Bangor,Diesel,Individual,Manual,Second Owner,17.8,1396,52.8,85Nm@ 2500rpm,5,N,Tata
3940,4064,Hyundai i20,2014,425000,25000,East,Maine,Portland,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
3941,4065,Ford EcoSport,2019,900000,35000,East,New Jersey,Garfield,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,Ford
3942,4066,Mahindra Scorpio,2014,550000,126000,West,Washington,Pullman,Diesel,Individual,Manual,First Owner,12.0,2179,120.0,290Nm@ 1800-2800rpm,7,N,Mahindra
3943,4067,Honda WR-V,2018,900000,30000,West,Washington,Pullman,Diesel,Individual,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
3944,4068,Hyundai i10,2011,165000,97000,West,Washington,Puyallup,Petrol,Individual,Manual,Third Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,N,Hyundai
3945,4069,Hyundai Verna,2016,850000,120000,West,Washington,Puyallup,Diesel,Individual,Automatic,First Owner,19.0,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
3946,4070,Hyundai Verna,2016,850000,120000,West,Washington,Pullman,Diesel,Individual,Manual,First Owner,23.0,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,Hyundai
3947,4071,Mahindra Thar,2014,550000,80000,West,Washington,Pullman,Diesel,Individual,Manual,Second Owner,16.5,2498,105.0,247Nm@ 1800-2000rpm,6,N,Mahindra
3948,4072,Maruti Swift,2011,500000,60000,West,Washington,Puyallup,Diesel,Individual,Manual,Second Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,N,Maruti
3949,4073,Maruti Swift,2018,630000,15000,West,Washington,Puyallup,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
3950,4074,Hyundai i10,2011,160000,60000,West,Washington,Pullman,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,N,Hyundai
3951,4075,Honda City,2015,670000,60000,South,Virginia,Springfield,Diesel,Individual,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
3952,4076,Maruti Swift,2014,430000,90000,South,Virginia,Virginia Beach,Diesel,Individual,Manual,First Owner,22.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3953,4077,Hyundai Xcent,2015,375000,30000,South,Virginia,Richmond,Petrol,Individual,Manual,First Owner,19.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
3954,4078,Hyundai i20,2016,650000,35000,South,Virginia,Richmond,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
3955,4079,Maruti Swift,2016,500000,35000,South,Virginia,Springfield,Diesel,Individual,Manual,First Owner,26.5,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3956,4080,Maruti Swift,2016,500000,35000,South,Virginia,Roanoke,Diesel,Individual,Manual,First Owner,26.5,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3957,4081,Mahindra XUV500,2017,1350000,25000,South,Virginia,Springfield,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
3958,4082,Volkswagen Ameo,2018,600000,40000,South,Virginia,Springfield,Diesel,Individual,Manual,First Owner,21.6,1498,108.62,250Nm@ 1500-3000rpm,5,N,Volkswagen
3959,4083,Hyundai Creta,2017,1200000,25000,South,Virginia,Suffolk,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
3960,4084,BMW X6,2013,3750000,56000,South,Virginia,Suffolk,Diesel,Dealer,Automatic,First Owner,11.0,2993,241.0,540Nm@ 2000rpm,4,N,BMW
3961,4085,Maruti Swift,2018,795000,41779,South,Virginia,Suffolk,Petrol,Dealer,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
3962,4086,Honda Jazz,2016,625000,54000,South,Virginia,Virginia Beach,Petrol,Dealer,Manual,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
3963,4087,Mercedes-Benz E-Class,2016,2900000,31000,East,New York,Rye,Diesel,Dealer,Automatic,First Owner,13.0,2143,204.0,500Nm@ 1600-1800rpm,5,N,Mercedes-Benz
3964,4088,Maruti Ignis,2017,625000,37000,South,Virginia,Virginia Beach,Diesel,Individual,Automatic,First Owner,26.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3965,4089,Chevrolet Cruze,2011,440000,90000,South,Virginia,Springfield,Diesel,Individual,Automatic,Second Owner,18.0,1991,147.9,327Nm@ 2600rpm,4,N,Chevrolet
3966,4090,Toyota Corolla,2018,1400000,13534,South,Virginia,Roanoke,Petrol,Dealer,Manual,First Owner,14.2,1798,138.03,173Nm@ 4000rpm,5,N,Toyota
3967,4091,Toyota Corolla,2017,1450000,7000,East,New York,Rye,Petrol,Dealer,Automatic,Second Owner,14.5,1794,138.1,173Nm@ 4000rpm,5,N,Toyota
3968,4092,Mercedes-Benz GLA,2017,2700000,23000,South,Virginia,Springfield,Diesel,Dealer,Automatic,First Owner,17.0,2143,136.0,300Nm@ 1600-3000rpm,5,N,Mercedes-Benz
3969,4093,Hyundai Grand,2017,550000,23456,South,Virginia,Springfield,Petrol,Dealer,Manual,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
3970,4094,Toyota Innova,2019,1925000,43000,South,Virginia,Springfield,Diesel,Dealer,Automatic,First Owner,11.3,2755,171.5,360Nm@ 1200-3400rpm,8,N,Toyota
3971,4095,Mahindra XUV500,2015,1225000,39000,South,Virginia,Virginia Beach,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
3972,4096,Honda WR-V,2017,700000,15000,South,Virginia,Virginia Beach,Petrol,Individual,Manual,First Owner,17.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
3973,4097,Maruti Swift,2013,530000,40000,South,Virginia,Richmond,Diesel,Individual,Manual,First Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
3974,4098,Kia Seltos,2020,1900000,5000,South,Virginia,Richmond,Diesel,Dealer,Automatic,First Owner,17.0,1493,113.4,250nm@ 1500-2750rpm,5,N,Kia
3975,4099,Maruti Ciaz,2017,844999,70000,East,New York,Rye,Diesel,Dealer,Manual,First Owner,28.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
3976,4100,Skoda Rapid,2016,650000,99000,East,New York,Rye,Diesel,Dealer,Automatic,First Owner,21.6,1498,103.52,250Nm@ 1500-2500rpm,5,N,Skoda
3977,4101,Maruti Swift,2018,750000,15000,South,Virginia,Suffolk,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
3978,4102,BMW 6,2018,6000000,28156,South,Virginia,Suffolk,Diesel,Dealer,Automatic,First Owner,17.0,2993,261.4,620Nm@ 2000-2500rpm,4,N,BMW
3979,4103,Honda Jazz,2015,610000,30000,West,Idaho,Twin Falls,Petrol,Dealer,Manual,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
3980,4104,Chevrolet Beat,2010,150000,70000,West,Idaho,Rexburg,Petrol,Individual,Manual,First Owner,18.0,1199,79.4,108Nm@ 4400rpm,5,N,Chevrolet
3981,4105,Maruti Swift,2014,475000,40000,West,Idaho,Twin Falls,Petrol,Individual,Manual,First Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,N,Maruti
3982,4106,Mahindra Scorpio,2008,375000,136500,West,Idaho,Twin Falls,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2609,120.0,290Nm@ 1800-2800rpm,8,N,Mahindra
3983,4107,Mahindra KUV,2016,425000,70000,West,Idaho,Twin Falls,Diesel,Individual,Manual,Second Owner,25.3,1198,77.0,190Nm@ 1750-2250rpm,6,N,Mahindra
3984,4108,Honda City,2015,800000,90000,West,Idaho,Twin Falls,Diesel,Individual,Manual,Second Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
3985,4109,Maruti 800,1996,40000,32000,West,Idaho,Twin Falls,Petrol,Individual,Manual,Second Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
3986,4110,Maruti Wagon,2018,509999,8000,West,Idaho,Twin Falls,Petrol,Individual,Automatic,Second Owner,20.5,998,67.0,90Nm@ 3500rpm,5,N,Maruti
3987,4111,Toyota Etios,2015,387000,170000,West,Idaho,Twin Falls,Diesel,Individual,Manual,First Owner,23.5,1364,67.04,170Nm@ 1800-2400rpm,5,N,Toyota
3988,4112,Maruti Alto,2014,235000,25000,Central,Illinois,Carol Stream,Petrol,Individual,Manual,First Owner,22.7,796,47.3,69Nm@ 3500rpm,5,N,Maruti
3989,4113,Tata Sumo,2000,95000,120000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Fourth & Above Owner,12.0,1948,68.0,12@ 2500(kgm@ rpm),10,N,Tata
3990,4114,Maruti Swift,2010,340000,110000,Central,Illinois,Carbondale,Diesel,Individual,Manual,Third Owner,17.0,1248,75.0,190Nm@ 2000rpm,5,N,Maruti
3991,4115,Mahindra XUV500,2016,1000000,100000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
3992,4116,Ford Ikon,2009,160000,115000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Second Owner,13.0,1399,68.0,160Nm@ 2000rpm,5,N,Ford
3993,4117,Mahindra Scorpio,2008,365000,120000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2609,120.0,290Nm@ 1800-2800rpm,8,N,Mahindra
3994,4118,Skoda Fabia,2011,300000,265000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Second Owner,20.8,1199,75.0,180Nm@ 2000rpm,5,N,Skoda
3995,4119,Maruti Swift,2008,260000,90000,West,California,Napa,Diesel,Individual,Manual,Second Owner,17.0,1248,75.0,190Nm@ 2000rpm,5,N,Maruti
3996,4120,Honda Jazz,2018,860000,40000,East,Vermont,Burlington,Petrol,Individual,Automatic,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
3997,4121,Hyundai Verna,2008,114999,55000,West,California,Mountain View,Petrol,Individual,Manual,Second Owner,13.0,1599,103.2,"14.9@ 3,000(kgm@ rpm)",5,N,Hyundai
3998,4122,Maruti Alto,2007,100000,90000,East,Rhode Island,Smithfield,Petrol,Individual,Manual,Second Owner,19.0,796,46.3,62Nm@ 3000rpm,5,N,Maruti
3999,4123,Volkswagen Vento,2014,565000,111000,West,California,Murrieta,Diesel,Individual,Manual,First Owner,20.3,1498,103.2,250Nm@ 1500-2500rpm,5,N,Volkswagen
4000,4124,Mahindra Xylo,2013,450000,120000,West,California,Napa,Diesel,Individual,Manual,Second Owner,11.6,2498,112.0,260Nm@ 1800-2200rpm,7,N,Mahindra
4001,4125,Maruti Baleno,2017,625000,15000,West,California,Napa,Petrol,Individual,Manual,First Owner,21.0,1197,83.1,115Nm@ 4000rpm,5,N,Maruti
4002,4126,Maruti Alto,2016,280000,30000,West,California,Napa,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,69Nm@ 3500rpm,5,N,Maruti
4003,4127,Maruti Alto,2017,330000,50000,West,California,Napa,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,N,Maruti
4004,4128,Hyundai Creta,2015,1300000,40000,West,California,Murrieta,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
4005,4129,Tata Indica,2008,65000,50000,West,California,Santa Maria,Petrol,Individual,Manual,Second Owner,15.0,1396,70.0,"12.4@ 2,600(kgm@ rpm)",5,N,Tata
4006,4130,Tata Tiago,2018,480000,45000,West,California,Santa Clara,Petrol,Individual,Manual,Second Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
4007,4131,Tata Tiago,2016,400000,35000,West,California,Santa Cruz,Diesel,Individual,Manual,Second Owner,27.2,1047,69.0,140Nm@ 1800-3000rpm,5,N,Tata
4008,4132,Tata New,2009,500000,80000,West,California,Santa Cruz,Diesel,Individual,Manual,First Owner,13.9,2179,138.0,320Nm@ 1700-2700rpm,7,N,Tata
4009,4133,Mahindra Xylo,2012,320000,120000,West,California,Santa Clara,Diesel,Individual,Manual,First Owner,11.6,2498,112.0,260Nm@ 1800-2200rpm,7,N,Mahindra
4010,4134,Mahindra XUV500,2014,750000,90000,West,California,Santa Clara,Diesel,Individual,Manual,Second Owner,15.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
4011,4135,Mahindra Bolero,2017,620000,100000,West,California,Santa Clara,Diesel,Individual,Manual,First Owner,16.0,1493,70.0,195Nm@ 1400-2200rpm,7,N,Mahindra
4012,4136,Maruti Swift,2011,300000,120000,West,California,Santa Clara,Diesel,Individual,Manual,Third Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,N,Maruti
4013,4137,Hyundai Creta,2018,1405000,15000,West,California,Santa Clara,Petrol,Individual,Manual,First Owner,15.0,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
4014,4138,Maruti Alto,2017,282000,15000,West,California,Santa Clara,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,N,Maruti
4015,4139,Maruti Swift,2017,700000,15000,West,California,Santa Cruz,Petrol,Individual,Automatic,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
4016,4140,Ford Figo,2017,700000,70000,West,California,Santa Cruz,Diesel,Individual,Manual,First Owner,25.8,1498,99.0,215Nm@ 1750-3000rpm,5,N,Ford
4017,4141,Ford EcoSport,2015,600000,135000,West,California,Santa Cruz,Diesel,Individual,Manual,First Owner,22.7,1498,98.59,205Nm@ 1750-3250rpm,5,N,Ford
4018,4142,Skoda Rapid,2012,290000,80000,West,California,Santa Clara,Diesel,Individual,Manual,Second Owner,20.0,1598,103.5,250Nm@ 1500-2500rpm,5,N,Skoda
4019,4143,Chevrolet Cruze,2011,430000,80000,West,California,Santa Maria,Diesel,Individual,Automatic,Second Owner,18.0,1991,147.9,327Nm@ 2600rpm,4,N,Chevrolet
4020,4144,Hyundai i20,2017,575000,19000,West,California,Santa Maria,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
4021,4145,Hyundai Creta,2017,875000,42000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First Owner,15.2,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
4022,4146,Maruti Wagon,2010,180000,77000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
4023,4147,Maruti Ritz,2012,229999,120000,South,North Carolina,New Bern,Diesel,Individual,Manual,First Owner,23.0,1248,73.94,190Nm@ 2000rpm,5,N,Maruti
4024,4148,Toyota Glanza,2019,800000,10000,South,North Carolina,New Bern,Petrol,Individual,Automatic,First Owner,19.5,1197,81.8,113Nm@ 4200rpm,5,N,Toyota
4025,4149,Chevrolet Spark,2009,60000,110000,South,North Carolina,Raleigh,Petrol,Individual,Manual,Third Owner,16.0,995,63.0,90.3Nm@ 4200rpm,5,N,Chevrolet
4026,4150,Maruti SX4,2009,150000,110000,South,North Carolina,New Bern,Petrol,Individual,Manual,First Owner,15.0,1586,104.68,"145@ 4,100(kgm@ rpm)",5,N,Maruti
4027,4151,Tata Indigo,2007,100000,90000,South,North Carolina,New Bern,Diesel,Individual,Manual,Third Owner,23.5,1396,70.0,140Nm@ 1800-3000rpm,5,N,Tata
4028,4152,Hyundai Creta,2015,900000,90000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First Owner,15.2,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
4029,4153,Hyundai i20,2018,850000,50000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,Hyundai
4030,4154,Chevrolet Beat,2014,220000,50000,South,North Carolina,New Bern,Diesel,Individual,Manual,First Owner,25.4,936,56.3,142.5Nm@ 1750rpm,5,N,Chevrolet
4031,4155,Maruti Alto,2014,250000,40000,South,North Carolina,Raleigh,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,69Nm@ 3500rpm,5,N,Maruti
4032,4156,Tata Indica,2012,125000,120000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First Owner,22.0,1248,74.0,190Nm@ 1750-3000rpm,5,N,Tata
4033,4157,Hyundai Creta,2018,1200000,27000,South,North Carolina,Raleigh,Petrol,Individual,Manual,First Owner,15.0,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
4034,4158,Tata Indigo,2013,250000,100000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First Owner,23.5,1396,70.0,140Nm@ 1800-3000rpm,5,N,Tata
4035,4159,Hyundai i20,2014,440000,70000,South,North Carolina,Rocky Mount,Diesel,Individual,Manual,Second Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,Hyundai
4036,4160,Tata Tiago,2017,400000,40000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
4037,4161,Maruti 800,2002,50000,62000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
4038,4162,Hyundai Verna,2018,1000000,10000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
4039,4163,Honda City,2014,600000,160000,South,Florida,Riviera Beach,Diesel,Individual,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
4040,4164,Hyundai i20,2010,250000,60000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,N,Hyundai
4041,4165,Mahindra Bolero,2009,310000,110000,South,Florida,Riviera Beach,Diesel,Individual,Manual,First Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,N,Mahindra
4042,4166,Maruti Wagon,2005,120000,60000,South,Florida,Riviera Beach,Petrol,Individual,Manual,Fourth & Above Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
4043,4167,Mahindra Xylo,2014,390000,78000,South,Florida,Royal Palm Beach,Diesel,Individual,Manual,First Owner,11.6,2498,112.0,260Nm@ 1800-2200rpm,7,N,Mahindra
4044,4168,Hyundai Santro,2019,458000,30000,South,Florida,Royal Palm Beach,Petrol,Individual,Manual,First Owner,20.0,1086,68.0,99Nm@ 4500rpm,5,N,Hyundai
4045,4169,Ford EcoSport,2018,950000,20000,West,California,Santa Rosa,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,Ford
4046,4170,Maruti Swift,2017,650000,21000,East,Massachusetts,Winthrop,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
4047,4171,Maruti Swift,2013,400000,70000,West,California,Santa Rosa,Diesel,Individual,Manual,First Owner,22.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
4048,4172,Hyundai Grand,2015,400000,70000,West,California,Santa Rosa,Petrol,Individual,Automatic,Second Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
4049,4173,Maruti Alto,2006,100000,42500,West,California,Santa Rosa,Petrol,Individual,Manual,First Owner,19.0,796,46.3,62Nm@ 3000rpm,5,N,Maruti
4050,4174,Hyundai i10,2012,350000,25000,West,California,Santa Maria,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,111.8Nm@ 4000rpm,5,N,Hyundai
